State,Year,Description,Value
New Jersey,2012,MedicalGeneral,655020.0378
New Jersey,2013,MedicalGeneral,765592.1712
New Jersey,1999,OtherExpense,101516.2578
New Jersey,2000,OtherExpense,101738.8696
New Jersey,2001,OtherExpense,100113.7246
New Jersey,2002,OtherExpense,98531.94724
New Jersey,2003,OtherExpense,91292.84585
New Jersey,2004,OtherExpense,82518.3882
New Jersey,2005,OtherExpense,77463.97692
New Jersey,2006,OtherExpense,70772.98658
New Jersey,2007,OtherExpense,70570.89466
New Jersey,2008,OtherExpense,59325.95959
New Jersey,2009,OtherExpense,59952.66464
New Jersey,2010,OtherExpense,55593.82561
New Jersey,2011,OtherExpense,57103.70301
New Jersey,2012,OtherExpense,49618.41946
New Jersey,2013,OtherExpense,58572.00762
New Jersey,1999,AmtperVet,1.479264412
New Jersey,2000,AmtperVet,1.537048279
New Jersey,2001,AmtperVet,1.702128889
New Jersey,2002,AmtperVet,1.992342414
New Jersey,2003,AmtperVet,2.112075203
New Jersey,2004,AmtperVet,2.323436745
New Jersey,2005,AmtperVet,2.173665568
New Jersey,2006,AmtperVet,2.379012753
New Jersey,2007,AmtperVet,2.669545375
New Jersey,2008,AmtperVet,2.909354332
New Jersey,2009,AmtperVet,3.367176814
New Jersey,2010,AmtperVet,3.749481232
New Jersey,2011,AmtperVet,4.192921089
New Jersey,2012,AmtperVet,3.750624725
New Jersey,2013,AmtperVet,4.533166904
New Mexico,1999,NumOfVeterans,164672
New Mexico,2000,NumOfVeterans,190718
New Mexico,2001,NumOfVeterans,188059.44
New Mexico,2002,NumOfVeterans,187006.1338
New Mexico,2003,NumOfVeterans,185254
New Mexico,2004,NumOfVeterans,180171.9272
New Mexico,2005,NumOfVeterans,178070.3957
New Mexico,2006,NumOfVeterans,175922.6904
New Mexico,2007,NumOfVeterans,179497.0108
New Mexico,2008,NumOfVeterans,178081.7466
New Mexico,2009,NumOfVeterans,176565.6779
New Mexico,2010,NumOfVeterans,174687.1606
New Mexico,2011,NumOfVeterans,172594.5686
New Mexico,2012,NumOfVeterans,172085.0917
New Mexico,2013,NumOfVeterans,170698.957
New Mexico,1999,TotalExpense,572847.5596
New Mexico,2000,TotalExpense,598684.4885
New Mexico,2001,TotalExpense,663115.2653
New Mexico,2002,TotalExpense,722905.7565
New Mexico,2003,TotalExpense,797110.6421
New Mexico,2004,TotalExpense,846081.8266
New Mexico,2005,TotalExpense,846300.2883
New Mexico,2006,TotalExpense,869210.3872
New Mexico,2007,TotalExpense,864902.3518
New Mexico,2008,TotalExpense,885317.4715
New Mexico,2009,TotalExpense,1042258.842
New Mexico,2010,TotalExpense,1129620.52
New Mexico,2011,TotalExpense,1209795.579
New Mexico,2012,TotalExpense,1145592.688
New Mexico,2013,TotalExpense,1312942.621
New Mexico,1999,Compensation,312607.876
New Mexico,2000,Compensation,315219.2994
New Mexico,2001,Compensation,335964.5306
New Mexico,2002,Compensation,377493.5548
New Mexico,2003,Compensation,433292.3821
New Mexico,2004,Compensation,459886.585
New Mexico,2005,Compensation,486525.0648
New Mexico,2006,Compensation,476608.2751
New Mexico,2007,Compensation,449317.0586
New Mexico,2008,Compensation,473161.9847
New Mexico,2009,Compensation,556481.0243
New Mexico,2010,Compensation,614276.5479
New Mexico,2011,Compensation,713000.2098
New Mexico,2012,Compensation,605058.9186
New Mexico,2013,Compensation,686221.789
New Mexico,1999,Education,22597.53934
New Mexico,2000,Education,22998.25098
New Mexico,2001,Education,22600.50685
New Mexico,2002,Education,24550.78424
New Mexico,2003,Education,29524.25101
New Mexico,2004,Education,36760.57443
New Mexico,2005,Education,36839.89046
New Mexico,2006,Education,36269.15532
New Mexico,2007,Education,35392.99988
New Mexico,2008,Education,31887.83906
New Mexico,2009,Education,41483.44864
New Mexico,2010,Education,59377.28682
New Mexico,2011,Education,65229.05044
New Mexico,2012,Education,64054.22987
New Mexico,2013,Education,67315.439
New Mexico,2002,NumofPatients,74275.60068
New Mexico,2003,NumofPatients,74215.79556
New Mexico,2004,NumofPatients,74177.50446
New Mexico,2007,NumofPatients,63230.57579
New Mexico,2008,NumofPatients,60979.42809
New Mexico,2009,NumofPatients,50386.10117
New Mexico,2010,NumofPatients,50171.17912
New Mexico,2011,NumofPatients,49731.68343
New Mexico,2012,NumofPatients,49749.18625
New Mexico,2013,NumofPatients,49981
New Mexico,1999,MedicalGeneral,216019.6963
New Mexico,2000,MedicalGeneral,240755.0313
New Mexico,2001,MedicalGeneral,282249.5871
New Mexico,2002,MedicalGeneral,301102.4295
New Mexico,2003,MedicalGeneral,315791.3831
New Mexico,2004,MedicalGeneral,330031.8901
New Mexico,2005,MedicalGeneral,303956.207
New Mexico,2006,MedicalGeneral,339048.9426
New Mexico,2007,MedicalGeneral,363321.9955
New Mexico,2008,MedicalGeneral,369035.0277
New Mexico,2009,MedicalGeneral,427298.5007
New Mexico,2010,MedicalGeneral,439935.4091
New Mexico,2011,MedicalGeneral,413591.5047
New Mexico,2012,MedicalGeneral,456223.8639
New Mexico,2013,MedicalGeneral,520084.4961
New Mexico,1999,OtherExpense,21622.44789
New Mexico,2000,OtherExpense,19711.90683
New Mexico,2001,OtherExpense,22300.64081
New Mexico,2002,OtherExpense,19758.988
New Mexico,2003,OtherExpense,18502.62593
New Mexico,2004,OtherExpense,19402.77699
New Mexico,2005,OtherExpense,18979.12607
New Mexico,2006,OtherExpense,17284.01417
New Mexico,2007,OtherExpense,16870.29778
New Mexico,2008,OtherExpense,11232.61995
New Mexico,2009,OtherExpense,16995.86884
New Mexico,2010,OtherExpense,16031.27622
New Mexico,2011,OtherExpense,17974.81391
New Mexico,2012,OtherExpense,20255.67594
New Mexico,2013,OtherExpense,39320.89674
New Mexico,1999,AmtperVet,3.478718662
New Mexico,2000,AmtperVet,3.139108466
New Mexico,2001,AmtperVet,3.526094012
New Mexico,2002,AmtperVet,3.865679387
New Mexico,2003,AmtperVet,4.302798547
New Mexico,2004,AmtperVet,4.695969233
New Mexico,2005,AmtperVet,4.752616429
New Mexico,2006,AmtperVet,4.940865703
New Mexico,2007,AmtperVet,4.818477744
New Mexico,2008,AmtperVet,4.971410538
New Mexico,2009,AmtperVet,5.902952686
New Mexico,2010,AmtperVet,6.466534326
New Mexico,2011,AmtperVet,7.009464946
New Mexico,2012,AmtperVet,6.657129197
New Mexico,2013,AmtperVet,7.691567914
New York,1999,NumOfVeterans,1422004
New York,2000,NumOfVeterans,1361164
New York,2001,NumOfVeterans,1293582.86
New York,2002,NumOfVeterans,1253730.612
New York,2003,NumOfVeterans,1211909
New York,2004,NumOfVeterans,1171900.441
New York,2005,NumOfVeterans,1132703.19
New York,2006,NumOfVeterans,1094391.006
New York,2007,NumOfVeterans,1065748.762
New York,2008,NumOfVeterans,1026289.255
New York,2009,NumOfVeterans,988216.7966
New York,2010,NumOfVeterans,950416.5119
New York,2011,NumOfVeterans,913489.1813
New York,2012,NumOfVeterans,918092.8368
New York,2013,NumOfVeterans,885796.2005
New York,1999,TotalExpense,3367677.672
New York,2000,TotalExpense,3483165.722
New York,2001,TotalExpense,3516855.886
New York,2002,TotalExpense,3683279.752
New York,2003,TotalExpense,3815706.588
New York,2004,TotalExpense,3942552.667
New York,2005,TotalExpense,4015010.128
New York,2006,TotalExpense,3840761.664
New York,2007,TotalExpense,4010610.902
New York,2008,TotalExpense,4071016.675
New York,2009,TotalExpense,4597602.03
New York,2010,TotalExpense,4847316.787
New York,2011,TotalExpense,5159541.521
New York,2012,TotalExpense,4838694.235
New York,2013,TotalExpense,5621910.6
New York,1999,Compensation,1338555.069
New York,2000,Compensation,1291830.062
New York,2001,Compensation,1297671.102
New York,2002,Compensation,1360194.485
New York,2003,Compensation,1417273.593
New York,2004,Compensation,1450626.776
New York,2005,Compensation,1445025.483
New York,2006,Compensation,1391630.079
New York,2007,Compensation,1412982.827
New York,2008,Compensation,1490617.834
New York,2009,Compensation,1697380.616
New York,2010,Compensation,1708936.518
New York,2011,Compensation,1912736.266
New York,2012,Compensation,1758477.73
New York,2013,Compensation,2063565.6
New York,1999,Education,70064.60037
New York,2000,Education,70005.7809
New York,2001,Education,70733.84411
New York,2002,Education,123451.6103
New York,2003,Education,112488.6802
New York,2004,Education,134328.8701
New York,2005,Education,180597.9162
New York,2006,Education,183268.4408
New York,2007,Education,180427.8144
New York,2008,Education,168704.8016
New York,2009,Education,190175.554
New York,2010,Education,396244.9602
New York,2011,Education,491370.6038
New York,2012,Education,420291.4352
New York,2013,Education,493102.174
New York,2002,NumofPatients,351113.7227
New York,2003,NumofPatients,329996.2512
New York,2004,NumofPatients,313795.1755
New York,2007,NumofPatients,279944.5602
New York,2008,NumofPatients,266762.2702
New York,2009,NumofPatients,248067.5208
New York,2010,NumofPatients,246007.7884
New York,2011,NumofPatients,238723.4726
New York,2012,NumofPatients,235176.0343
New York,2013,NumofPatients,231161
New York,1999,MedicalGeneral,1729429.46
New York,2000,MedicalGeneral,1912545.798
New York,2001,MedicalGeneral,1953362.041
New York,2002,MedicalGeneral,2020232.9
New York,2003,MedicalGeneral,2103276.84
New York,2004,MedicalGeneral,2190130.424
New York,2005,MedicalGeneral,2230957.319
New York,2006,MedicalGeneral,2113188.413
New York,2007,MedicalGeneral,2289419.61
New York,2008,MedicalGeneral,2296084.894
New York,2009,MedicalGeneral,2567836.088
New York,2010,MedicalGeneral,2595971.276
New York,2011,MedicalGeneral,2563608.179
New York,2012,MedicalGeneral,2530830.491
New York,2013,MedicalGeneral,2953605.597
New York,1999,OtherExpense,229628.5423
New York,2000,OtherExpense,208784.0816
New York,2001,OtherExpense,195088.8991
New York,2002,OtherExpense,179400.7568
New York,2003,OtherExpense,182667.4757
New York,2004,OtherExpense,167466.5965
New York,2005,OtherExpense,158429.4097
New York,2006,OtherExpense,152674.731
New York,2007,OtherExpense,127780.6517
New York,2008,OtherExpense,115609.1447
New York,2009,OtherExpense,142209.7718
New York,2010,OtherExpense,146164.0339
New York,2011,OtherExpense,191826.4725
New York,2012,OtherExpense,129094.5798
New York,2013,OtherExpense,111637.2291
New York,1999,AmtperVet,2.368261743
New York,2000,AmtperVet,2.558961097
New York,2001,AmtperVet,2.718693943
New York,2002,AmtperVet,2.937855801
New York,2003,AmtperVet,3.148509161
New York,2004,AmtperVet,3.364238572
New York,2005,AmtperVet,3.544626838
New York,2006,AmtperVet,3.509496735
New York,2007,AmtperVet,3.763186076
New York,2008,AmtperVet,3.966734187
New York,2009,AmtperVet,4.65242247
New York,2010,AmtperVet,5.100202624
New York,2011,AmtperVet,5.648169269
New York,2012,AmtperVet,5.270375763
New York,2013,AmtperVet,6.346731445
North Carolina,1999,NumOfVeterans,683616
North Carolina,2000,NumOfVeterans,792646
North Carolina,2001,NumOfVeterans,772286.28
North Carolina,2002,NumOfVeterans,779393.1129
North Carolina,2003,NumOfVeterans,772814
North Carolina,2004,NumOfVeterans,767050.5212
North Carolina,2005,NumOfVeterans,761894.4102
North Carolina,2006,NumOfVeterans,756216.344
North Carolina,2007,NumOfVeterans,773630.024
North Carolina,2008,NumOfVeterans,772263.926
North Carolina,2009,NumOfVeterans,770080.2258
North Carolina,2010,NumOfVeterans,765942.0106
North Carolina,2011,NumOfVeterans,760544.0879
North Carolina,2012,NumOfVeterans,771654.239
North Carolina,2013,NumOfVeterans,769384.0376
North Carolina,1999,TotalExpense,1713361.2
North Carolina,2000,TotalExpense,1798411.598
North Carolina,2001,TotalExpense,1894237.871
North Carolina,2002,TotalExpense,2142629.564
North Carolina,2003,TotalExpense,2369968.865
North Carolina,2004,TotalExpense,2586058.202
North Carolina,2005,TotalExpense,2686147.644
North Carolina,2006,TotalExpense,2722950.441
North Carolina,2007,TotalExpense,2901833.921
North Carolina,2008,TotalExpense,3149365.681
North Carolina,2009,TotalExpense,3715202.545
North Carolina,2010,TotalExpense,4026890.385
North Carolina,2011,TotalExpense,4397566.535
North Carolina,2012,TotalExpense,4255064.202
North Carolina,2013,TotalExpense,5067823.421
North Carolina,1999,Compensation,1043525.891
North Carolina,2000,Compensation,1042141.363
North Carolina,2001,Compensation,1085780.71
North Carolina,2002,Compensation,1208229.14
North Carolina,2003,Compensation,1359764.219
North Carolina,2004,Compensation,1426768.242
North Carolina,2005,Compensation,1508863.975
North Carolina,2006,Compensation,1516212.103
North Carolina,2007,Compensation,1601431.076
North Carolina,2008,Compensation,1741221.586
North Carolina,2009,Compensation,2045722.642
North Carolina,2010,Compensation,2137178.646
North Carolina,2011,Compensation,2509314.046
North Carolina,2012,Compensation,2318733.902
North Carolina,2013,Compensation,2712319.308
North Carolina,1999,Education,77344.42552
North Carolina,2000,Education,79568.81186
North Carolina,2001,Education,75969.50072
North Carolina,2002,Education,97530.76885
North Carolina,2003,Education,117643.7213
North Carolina,2004,Education,146023.4028
North Carolina,2005,Education,151282.6493
North Carolina,2006,Education,147388.0455
North Carolina,2007,Education,148936.4016
North Carolina,2008,Education,137739.1908
North Carolina,2009,Education,190914.6167
North Carolina,2010,Education,305590.0677
North Carolina,2011,Education,373342.3041
North Carolina,2012,Education,349246.6477
North Carolina,2013,Education,399186.381
North Carolina,2002,NumofPatients,157483.5937
North Carolina,2003,NumofPatients,175712.8815
North Carolina,2004,NumofPatients,184401.0658
North Carolina,2007,NumofPatients,189661.3918
North Carolina,2008,NumofPatients,185916.6917
North Carolina,2009,NumofPatients,190634.4048
North Carolina,2010,NumofPatients,193933.9035
North Carolina,2011,NumofPatients,197352.553
North Carolina,2012,NumofPatients,200277.2302
North Carolina,2013,NumofPatients,205006
North Carolina,1999,MedicalGeneral,517903.4891
North Carolina,2000,MedicalGeneral,595421.6308
North Carolina,2001,MedicalGeneral,655670.3937
North Carolina,2002,MedicalGeneral,770685.0862
North Carolina,2003,MedicalGeneral,828496.4214
North Carolina,2004,MedicalGeneral,950029.8355
North Carolina,2005,MedicalGeneral,965383.1456
North Carolina,2006,MedicalGeneral,997387.3278
North Carolina,2007,MedicalGeneral,1095439.676
North Carolina,2008,MedicalGeneral,1216610.92
North Carolina,2009,MedicalGeneral,1407338.344
North Carolina,2010,MedicalGeneral,1509423.26
North Carolina,2011,MedicalGeneral,1447613.192
North Carolina,2012,MedicalGeneral,1516477.677
North Carolina,2013,MedicalGeneral,1881365.397
North Carolina,1999,OtherExpense,74587.3948
North Carolina,2000,OtherExpense,81279.79174
North Carolina,2001,OtherExpense,76817.26689
North Carolina,2002,OtherExpense,66184.56898
North Carolina,2003,OtherExpense,64064.50339
North Carolina,2004,OtherExpense,63236.72186
North Carolina,2005,OtherExpense,60617.87457
North Carolina,2006,OtherExpense,61962.96412
North Carolina,2007,OtherExpense,56026.76792
North Carolina,2008,OtherExpense,53793.98396
North Carolina,2009,OtherExpense,71226.94298
North Carolina,2010,OtherExpense,74698.41103
North Carolina,2011,OtherExpense,67296.9932
North Carolina,2012,OtherExpense,70605.9756
North Carolina,2013,OtherExpense,74952.33479
North Carolina,1999,AmtperVet,2.506321093
North Carolina,2000,AmtperVet,2.268871095
North Carolina,2001,AmtperVet,2.452766442
North Carolina,2002,AmtperVet,2.749099945
North Carolina,2003,AmtperVet,3.066674342
North Carolina,2004,AmtperVet,3.371431387
North Carolina,2005,AmtperVet,3.525616684
North Carolina,2006,AmtperVet,3.600755871
North Carolina,2007,AmtperVet,3.750932398
North Carolina,2008,AmtperVet,4.078095033
North Carolina,2009,AmtperVet,4.824435716
North Carolina,2010,AmtperVet,5.257435066
North Carolina,2011,AmtperVet,5.782132299
North Carolina,2012,AmtperVet,5.514210882
North Carolina,2013,AmtperVet,6.586858023
North Dakota,1999,NumOfVeterans,54811
North Dakota,2000,NumOfVeterans,61365
North Dakota,2001,NumOfVeterans,56123.83
North Dakota,2002,NumOfVeterans,59058.21429
North Dakota,2003,NumOfVeterans,58087.08713
North Dakota,2004,NumOfVeterans,55373.86144
North Dakota,2005,NumOfVeterans,54208.39742
North Dakota,2006,NumOfVeterans,53047.77756
North Dakota,2007,NumOfVeterans,58283.44773
North Dakota,2008,NumOfVeterans,57702.82657
North Dakota,2009,NumOfVeterans,57073.86586
North Dakota,2010,NumOfVeterans,56309.83712
North Dakota,2011,NumOfVeterans,55470.56503
North Dakota,2012,NumOfVeterans,56408.0726
North Dakota,2013,NumOfVeterans,56213.04349
North Dakota,1999,TotalExpense,154843.3493
North Dakota,2000,TotalExpense,164572.1886
North Dakota,2001,TotalExpense,179650.0508
North Dakota,2002,TotalExpense,167815.2879
North Dakota,2003,TotalExpense,176144.1846
North Dakota,2004,TotalExpense,193524.4312
North Dakota,2005,TotalExpense,233141.0332
North Dakota,2006,TotalExpense,193725.763
North Dakota,2007,TotalExpense,203695.5681
North Dakota,2008,TotalExpense,218525.0902
North Dakota,2009,TotalExpense,249890.411
North Dakota,2010,TotalExpense,268650.6865
North Dakota,2011,TotalExpense,306375.7206
North Dakota,2012,TotalExpense,283328.5035
North Dakota,2013,TotalExpense,334755.0001
North Dakota,1999,Compensation,65920.40021
North Dakota,2000,Compensation,66163.84648
North Dakota,2001,Compensation,69754.95116
North Dakota,2002,Compensation,78669.44941
North Dakota,2003,Compensation,86075.21032
North Dakota,2004,Compensation,92400.88311
North Dakota,2005,Compensation,95742.31483
North Dakota,2006,Compensation,95744.32206
North Dakota,2007,Compensation,100449.4114
North Dakota,2008,Compensation,108104.04
North Dakota,2009,Compensation,119828.7956
North Dakota,2010,Compensation,130601.2482
North Dakota,2011,Compensation,156394.8004
North Dakota,2012,Compensation,129842.4915
North Dakota,2013,Compensation,149595.592
North Dakota,1999,Education,10466.3539
North Dakota,2000,Education,10193.96834
North Dakota,2001,Education,7704.319441
North Dakota,2002,Education,7121.427183
North Dakota,2003,Education,8030.717114
North Dakota,2004,Education,10671.61951
North Dakota,2005,Education,10443.87964
North Dakota,2006,Education,10770.53157
North Dakota,2007,Education,11035.08262
North Dakota,2008,Education,9698.501501
North Dakota,2009,Education,12607.02721
North Dakota,2010,Education,17692.47397
North Dakota,2011,Education,20980.56256
North Dakota,2012,Education,19743.07379
North Dakota,2013,Education,22769.528
North Dakota,2002,NumofPatients,19844.72499
North Dakota,2003,NumofPatients,21172.49952
North Dakota,2004,NumofPatients,20629.45842
North Dakota,2007,NumofPatients,19429.37466
North Dakota,2008,NumofPatients,19189.73164
North Dakota,2009,NumofPatients,18864.09915
North Dakota,2010,NumofPatients,19219.35847
North Dakota,2011,NumofPatients,18678.89718
North Dakota,2012,NumofPatients,18426.00033
North Dakota,2013,NumofPatients,18526
North Dakota,1999,MedicalGeneral,70236.27122
North Dakota,2000,MedicalGeneral,79873.24959
